HID	I001	I002	I003	I004	I005	I006	I007	I008	I009	I010	I991	I992	I993	I994	I995	I996	I997	I998	I999	I1000
80141	1	2	2	2	5	4	6	5	10	8	10	1	10	6	7	1	2	1	7	5
80142	3	4	1	8	6	6	5	2	9	3	10	1	9	5	3	7	9	6	4	7
80143	2	1	2	5	5	2	2	5	9	1	2	9	1	5	3	8	9	5	10	1
80144	5	4	7	7	8	6	2	6	10	1	1	1	2	2	2	8	10	3	2	4
80145	4	7	5	3	10	4	7	8	8	4	6	1	5	8	9	1	8	6	6	3
80146	5	6	8	6	4	6	6	2	9	6	2	5	10	6	4	10	3	3	10	3
80147	5	4	8	5	2	8	10	2	6	3	3	3	1	3	3	1	6	3	1	5
80148	9	10	3	8	9	9	1	5	1	4	1	9	10	1	5	6	3	7	8	9
80149	7	1	7	1	3	9	3	9	9	8	4	1	6	1	3	2	9	8	5	2
80150	6	9	4	5	10	6	7	7	1	7	10	4	3	3	9	3	4	4	3	2
80151	2	5	3	4	7	8	9	9	5	1	1	7	5	3	5	5	2	7	1	7
80152	4	7	4	6	4	8	7	4	6	6	8	6	2	9	10	10	9	4	3	10
80153	4	10	4	4	4	7	3	5	3	5	2	9	7	1	5	8	9	1	2	1
80154	2	3	1	1	6	10	7	9	5	1	1	6	9	3	9	4	3	6	1	3
80155	3	3	7	9	2	6	9	1	5	8	10	3	9	10	7	3	1	4	10	10
80156	1	8	4	3	7	2	5	6	2	1	5	3	3	4	2	7	1	10	5	10
80157	8	2	5	4	9	7	9	3	3	4	8	6	9	3	4	5	6	2	3	9
80158	10	2	2	5	4	5	2	8	5	8	10	6	2	8	9	8	7	2	9	4
80159	3	4	1	7	5	1	7	4	5	10	7	1	1	9	2	8	7	5	3	5
80160	6	8	6	6	2	4	8	3	1	4	5	10	4	8	3	7	5	9	10	5
80161	2	2	6	6	9	8	4	8	3	8	2	1	6	7	10	1	3	9	2	6
80162	4	3	5	10	8	2	4	1	6	6	2	6	2	3	6	10	8	7	7	1
80163	5	1	5	3	5	2	5	4	10	1	8	7	8	6	3	2	3	10	1	6
80164	5	4	2	1	3	4	9	3	4	5	6	2	6	3	4	8	8	10	6	6
80165	6	4	3	4	5	9	1	10	2	4	9	3	1	6	9	8	3	8	2	1
80166	7	10	2	10	5	8	8	2	9	6	8	1	8	7	8	10	9	10	8	10
80167	3	2	1	9	9	2	1	8	6	3	9	8	9	1	9	8	10	3	5	4
80168	6	9	5	1	10	5	3	5	5	5	10	9	8	4	9	8	10	3	8	10
80169	8	8	4	10	9	8	4	3	5	7	2	8	3	6	2	3	1	8	6	3
80170	7	9	2	6	9	5	2	9	8	1	1	1	4	7	3	9	6	5	7	5
80171	4	7	10	1	8	6	9	5	4	8	5	7	2	7	5	3	7	8	8	3
80172	4	6	9	10	8	1	10	8	2	1	2	9	10	6	5	8	6	1	3	6
80173	6	6	3	7	2	10	7	7	4	5	9	8	7	6	5	9	5	6	10	3
80174	3	9	6	1	9	8	4	2	1	10	5	4	6	9	6	7	2	9	3	1
80175	1	3	10	4	4	6	5	7	10	3	10	7	10	3	8	6	9	2	9	4
80176	9	8	3	10	3	9	5	9	9	4	6	2	2	10	4	8	5	2	6	9
80177	5	2	6	4	6	4	10	8	7	8	2	6	2	7	4	5	6	7	4	7
80179	9	8	10	7	7	4	4	2	4	2	5	7	3	7	2	1	3	8	6	5
80180	5	9	5	5	4	10	4	4	4	9	10	4	7	7	1	5	8	6	6	4
80181	7	4	1	10	8	5	1	3	2	3	9	6	5	1	10	8	2	2	10	5
80182	9	4	2	4	6	4	2	4	9	4	3	5	5	9	1	2	1	1	4	7
80183	1	10	5	9	8	9	10	5	10	5	10	1	7	8	9	2	9	2	6	1
80184	1	7	4	1	7	6	6	2	4	4	5	5	2	7	6	6	6	8	2	10
80187	8	2	9	3	1	2	3	3	4	8	8	2	10	3	2	9	2	4	7	5
80188	9	5	3	8	7	5	5	4	10	4	6	3	2	9	4	3	7	3	4	7
80189	3	1	5	1	2	7	2	3	8	1	2	2	5	9	4	9	9	4	7	9
80190	3	5	7	2	5	3	8	9	1	8	4	3	6	8	6	6	9	9	10	3
80191	1	6	8	4	10	10	3	3	10	3	10	7	8	3	1	8	7	7	2	2
80199	3	10	5	5	6	10	2	3	1	9	3	1	8	5	2	4	8	6	8	8
80201	4	6	7	3	3	3	5	7	6	7	6	10	2	3	7	9	8	4	10	2
80202	8	5	2	10	5	5	10	8	6	7	6	6	5	7	1	9	9	6	5	7
80203	6	4	4	8	10	8	1	10	1	6	3	4	2	5	4	6	3	8	7	5
80204	9	10	2	3	10	6	6	1	4	3	10	3	7	8	9	1	5	7	7	6
80205	10	3	8	1	3	1	5	4	4	1	6	8	6	4	9	3	8	9	8	4
80206	5	4	2	3	2	7	4	6	5	9	2	3	1	3	2	3	7	9	6	3
80207	10	6	2	3	3	7	6	7	9	5	2	5	1	5	7	10	8	3	6	1
80208	3	4	9	10	5	2	2	10	4	10	3	6	8	7	8	4	5	5	7	3
80209	3	4	10	9	9	10	7	4	2	4	4	1	8	6	1	4	1	9	3	1
80210	1	8	2	2	10	4	9	10	7	1	6	8	5	2	2	7	5	4	6	6
80211	6	7	8	6	4	10	5	9	7	3	9	8	1	9	3	10	8	7	5	3
80212	4	2	5	5	2	6	4	6	7	9	4	6	4	6	8	1	1	3	5	3
80214	4	2	3	6	7	3	7	10	6	3	1	2	10	1	7	5	9	2	9	3
80215	8	6	1	5	5	10	2	4	10	10	6	8	1	3	1	8	10	10	1	3
80216	1	4	10	8	3	7	8	1	2	2	7	4	5	8	4	6	6	8	6	3
80217	4	2	5	2	2	1	9	3	8	2	5	1	1	3	4	1	9	7	8	9
80218	3	3	9	3	3	10	6	2	6	7	4	5	10	7	9	6	1	5	9	1
80219	9	3	9	10	3	9	8	8	9	1	9	4	3	4	3	6	2	1	4	3
80220	7	6	8	9	7	6	5	5	9	4	5	2	6	6	9	4	3	2	7	7
80222	8	2	5	3	2	7	6	7	6	7	9	5	4	10	9	8	3	4	2	3
80223	6	8	8	8	7	6	8	4	3	7	8	6	2	3	5	9	6	5	10	6
80224	2	9	6	9	9	4	5	9	5	7	5	2	10	9	8	3	6	2	4	8
80225	4	8	2	8	4	5	2	7	3	9	1	1	4	1	10	9	6	3	7	9
80226	9	7	6	8	6	7	8	8	1	10	10	8	3	1	8	6	2	4	1	4
80227	3	7	4	3	1	4	4	1	3	3	8	2	9	3	6	1	1	10	8	10
80228	6	1	10	9	9	9	3	4	2	3	10	8	9	9	3	9	3	9	2	2
80229	10	9	7	6	2	7	2	5	4	5	5	1	9	8	1	1	1	8	2	4
80230	6	7	8	7	8	1	1	7	1	9	8	10	2	7	1	10	4	9	9	3
80231	8	4	8	1	10	6	4	4	7	3	2	5	8	8	6	2	7	2	9	10
80232	10	3	7	4	5	3	9	10	4	3	3	7	5	5	9	2	4	5	1	2
80233	4	9	2	5	4	5	9	6	4	9	10	8	3	5	1	9	3	7	8	10
80234	2	3	4	7	8	4	1	2	9	5	2	8	5	2	1	4	2	8	10	7
80235	1	2	4	3	3	9	4	1	2	6	7	6	4	3	10	2	2	7	4	1
80236	3	5	2	8	4	6	3	8	8	10	2	5	6	8	1	2	10	9	3	2
80237	4	1	2	6	10	10	5	1	4	3	7	8	10	9	10	7	9	1	1	1
80238	3	1	4	10	6	9	3	7	6	2	5	3	7	10	3	4	7	10	7	8
80239	3	7	6	7	8	8	2	9	3	1	5	4	4	7	10	8	8	7	7	9
80240	3	3	10	1	1	4	5	1	5	9	5	9	9	1	9	6	6	6	5	6
80241	3	1	7	1	2	4	8	6	6	2	1	9	6	2	1	1	5	7	3	4
80242	5	8	3	8	3	7	10	10	10	1	2	9	8	3	7	1	6	7	1	7
80243	7	7	7	8	7	9	7	6	2	4	1	5	1	8	1	6	6	10	9	5
80244	3	6	10	1	6	9	8	3	2	6	1	5	2	9	5	2	8	4	9	5
80245	9	5	8	10	9	9	6	4	10	5	5	10	4	1	1	2	8	9	7	8
80246	8	9	5	3	4	3	5	4	4	1	10	4	10	5	8	8	5	2	1	2
80247	5	6	2	3	6	7	2	8	1	5	10	7	6	4	1	6	4	6	1	6
80248	1	8	5	5	5	6	1	9	4	2	3	10	8	8	3	5	4	5	8	9
80249	4	5	10	3	8	10	3	5	1	7	2	5	2	7	4	8	7	7	9	2
80250	4	1	5	2	4	7	7	6	2	2	4	5	5	10	9	3	7	10	5	3
80251	4	6	2	1	6	3	6	4	9	10	9	6	5	1	2	8	7	8	9	8
80252	2	6	6	9	2	6	10	7	8	10	4	3	9	4	5	9	10	9	8	6
80253	8	2	8	6	1	3	10	1	2	5	4	6	8	7	10	1	3	8	10	3
80254	4	3	7	7	4	6	6	7	4	3	3	9	5	10	8	1	5	9	1	6
80255	5	3	10	3	2	2	2	10	1	1	4	3	9	10	10	9	6	7	7	2
80256	4	7	10	6	8	7	4	4	1	1	3	6	10	1	6	8	8	10	1	8
80257	9	7	1	9	5	9	2	3	8	7	10	5	6	6	6	9	7	9	1	6
80258	10	5	2	7	7	4	10	7	5	7	5	8	9	8	6	3	8	7	8	5
80259	8	9	10	1	6	6	8	4	7	3	7	7	10	8	3	2	9	8	8	2
80261	10	8	4	10	8	2	6	3	9	9	4	9	4	3	1	4	6	5	7	7
80262	3	10	3	9	5	8	5	1	9	2	2	4	2	3	8	10	3	4	5	10
80263	9	1	7	3	7	1	6	7	7	6	4	3	6	5	7	9	2	2	1	5
80264	2	5	5	7	7	8	2	7	7	8	3	5	2	4	10	4	5	4	1	2
80265	7	4	3	2	3	3	2	7	8	7	8	1	8	4	4	2	7	7	1	1
80266	4	7	5	8	10	10	7	2	4	3	10	1	7	5	8	10	1	1	10	2
80268	1	10	6	2	1	3	7	10	5	1	6	3	10	7	3	5	6	5	2	10
80269	7	9	3	1	6	10	6	8	8	2	1	5	8	2	5	10	9	8	4	1
80270	7	7	8	4	8	2	10	7	5	7	1	10	8	6	5	1	3	8	8	9
80271	10	3	6	2	3	10	5	8	6	2	3	7	6	4	2	4	6	4	7	7
80272	1	6	4	8	4	7	9	10	4	1	8	10	5	2	4	5	4	7	4	3
80278	3	9	10	6	6	7	10	2	7	8	6	3	6	9	8	6	1	3	10	2
80279	6	8	2	1	7	7	8	10	6	5	7	9	5	4	3	4	10	6	7	6
80280	6	2	3	1	5	4	10	2	1	3	9	10	1	3	9	3	8	4	10	7
80282	5	8	3	1	4	4	1	6	5	7	10	1	4	4	6	6	7	8	1	4
80283	6	2	9	9	1	3	1	5	7	1	7	6	5	3	9	4	8	2	3	10
80284	3	8	8	7	5	5	8	5	1	6	5	1	1	8	5	5	1	10	2	2
80285	5	5	8	8	6	10	4	9	10	7	6	2	7	8	6	5	7	2	5	10
80286	9	10	9	5	2	1	1	1	7	10	10	4	1	3	1	9	8	4	1	5
80287	6	7	3	1	10	7	6	9	7	8	7	8	8	4	8	1	1	8	6	2
80288	5	8	10	3	9	2	8	10	5	3	8	4	10	8	10	7	10	7	5	8
80289	4	7	1	5	6	5	1	1	6	4	8	2	3	3	9	3	8	2	5	4
80290	6	2	1	4	5	1	3	2	3	9	10	2	4	10	9	4	5	4	5	7
80291	1	3	4	1	2	3	10	8	1	7	3	9	7	7	5	7	4	2	2	5
80292	8	6	3	2	8	1	7	4	4	10	2	6	10	3	6	2	7	6	9	10
80294	2	5	9	5	3	1	7	1	1	8	9	2	6	5	5	10	4	9	4	2
80295	6	4	1	3	8	3	1	1	9	1	2	4	2	7	7	5	5	3	2	10
80296	1	2	8	2	9	4	9	1	4	5	9	3	6	1	7	10	8	8	1	4
80297	3	5	1	4	8	7	1	9	9	9	2	6	9	5	9	3	4	9	10	3
80298	10	8	7	6	8	9	3	5	5	2	6	2	10	1	6	9	7	8	10	2
80299	6	8	4	1	3	2	9	2	4	5	4	7	7	3	3	5	1	5	9	8
80300	5	6	4	9	8	7	4	5	9	6	9	4	4	1	8	9	4	4	5	3
80303	7	3	6	8	6	1	10	5	7	9	1	9	3	2	2	6	7	6	2	6
80304	10	5	7	8	2	5	3	1	10	3	6	8	9	9	4	4	10	8	10	8
80305	7	10	5	2	5	10	5	5	7	5	10	5	6	8	10	4	3	8	3	3
80306	9	9	5	2	3	4	8	2	2	2	9	6	9	5	8	3	4	7	8	7
80307	2	10	7	10	8	8	3	3	5	1	2	6	9	6	2	4	8	9	9	10
80308	7	2	3	3	5	4	8	6	8	6	8	3	2	10	10	4	3	4	1	6
80309	3	5	7	3	5	3	2	10	5	4	6	4	9	10	10	1	8	4	5	9
80310	1	5	8	6	8	6	7	3	5	9	3	8	3	9	6	1	7	10	3	4
80311	4	2	10	10	5	3	9	3	7	3	3	9	8	6	3	4	3	3	3	9
80312	10	6	8	2	8	6	5	6	4	9	4	4	1	9	5	6	5	5	2	9
80313	9	4	1	5	8	6	5	6	9	5	3	5	2	10	8	7	9	2	6	5
80314	8	5	2	1	2	3	8	3	2	9	3	10	7	2	3	9	8	9	6	6
80315	10	10	4	3	1	5	2	1	6	6	1	10	5	4	3	1	10	6	9	6
80316	10	9	8	5	5	4	1	10	3	9	2	10	4	10	7	9	8	4	4	9
80317	5	9	4	7	3	10	7	9	7	4	1	8	10	7	4	7	10	7	9	1
80318	2	8	2	6	10	9	9	2	5	3	7	2	5	9	9	7	6	7	9	8
80319	3	10	2	2	9	3	8	8	3	1	3	2	9	5	8	7	3	9	6	4
80320	2	1	10	4	7	7	5	3	2	5	2	3	1	2	4	10	6	4	9	1
80321	8	6	9	3	1	6	1	7	2	10	5	3	3	9	3	3	5	3	10	3
80322	8	4	7	8	9	6	3	7	7	4	9	9	1	9	2	2	6	6	8	6
80323	8	6	8	4	3	1	1	9	1	9	10	6	6	4	9	1	3	8	7	9
80324	10	9	9	4	10	1	6	4	3	3	6	5	7	4	9	5	1	7	10	5
80325	5	6	2	7	9	7	4	9	3	8	3	7	6	5	8	6	1	7	6	5
80326	6	10	1	1	7	4	4	2	7	4	5	7	8	1	5	8	8	6	8	1
80327	3	9	9	4	1	9	3	3	2	10	4	3	2	7	3	5	1	7	9	5
80328	1	1	9	7	5	5	5	2	3	3	9	10	6	8	5	9	3	8	5	10
80329	2	10	1	3	2	5	2	1	8	6	3	2	4	5	5	10	3	1	1	1
80330	7	1	10	4	2	10	6	4	5	6	8	3	8	10	5	4	5	1	5	9
80331	7	9	1	4	1	4	1	9	3	5	6	4	6	10	10	9	10	6	8	3
80332	3	8	3	3	2	6	3	2	7	8	2	3	10	2	1	7	8	4	3	8
80333	10	9	9	1	4	3	1	3	4	1	10	9	3	2	8	9	3	1	8	6
80334	5	2	9	8	8	4	4	1	9	2	8	9	2	4	9	1	10	2	5	7
80335	9	9	3	4	2	2	3	6	9	7	2	6	10	4	5	1	4	4	1	9
80336	6	4	4	5	3	2	4	1	5	3	8	7	9	5	7	10	4	4	7	10
80337	6	1	6	6	4	4	2	4	4	10	2	6	4	1	9	5	9	2	4	1
80341	1	9	6	1	2	5	5	8	10	9	9	10	8	5	8	1	5	1	7	4
80342	2	1	5	1	2	5	10	2	4	1	5	1	5	10	6	8	3	9	1	7
80343	4	5	6	5	4	2	4	1	10	5	9	1	5	9	8	3	5	7	9	10
80344	10	5	2	9	4	2	3	5	3	6	2	7	7	10	4	4	1	8	6	6
80345	8	3	8	10	9	4	8	7	3	9	8	10	10	6	10	2	9	7	9	9
80346	5	7	4	10	6	4	3	9	3	2	5	3	1	7	5	4	10	1	6	4
80349	2	9	7	5	5	7	3	5	6	7	10	9	10	9	9	3	3	4	5	9
80350	1	10	5	6	4	6	1	4	10	6	9	4	4	3	9	8	2	1	7	4
80351	5	5	10	5	10	6	1	10	6	1	3	10	6	9	4	2	6	6	5	2
80352	8	1	2	3	2	7	2	2	8	10	2	4	6	7	6	3	4	3	6	1
80353	4	2	2	9	9	5	10	2	3	4	3	6	5	6	9	7	2	1	1	5
80360	5	8	9	7	8	3	10	8	3	3	9	3	5	4	8	9	8	9	10	9
80361	8	9	1	3	6	5	2	7	6	2	7	3	2	9	8	8	10	2	2	3
80362	10	10	3	10	8	7	9	6	3	7	2	3	8	8	10	2	1	7	5	5
80363	8	2	10	10	5	9	8	3	6	8	6	10	4	2	9	7	6	3	9	2
80364	5	10	10	1	6	7	8	3	7	7	2	6	10	7	7	3	3	9	3	10
80365	4	7	8	6	6	2	1	7	10	5	3	3	2	10	10	9	2	4	6	9
80366	10	3	3	5	10	8	1	8	4	9	9	6	8	7	2	5	7	6	10	5
80367	1	2	2	8	1	7	10	5	6	2	8	2	3	9	7	10	5	2	2	6
80368	9	7	7	1	7	10	3	1	9	9	5	4	2	2	9	5	5	4	6	1
80369	4	4	5	3	4	2	7	1	8	1	5	3	3	7	7	8	4	5	7	6
80370	2	8	2	1	5	4	5	9	5	2	9	6	7	3	3	1	3	4	7	3
80371	8	5	2	3	8	8	2	5	3	4	5	4	1	6	10	3	10	6	1	8
80372	2	6	8	3	8	6	3	4	4	1	1	2	4	6	10	8	5	2	2	1
80373	10	10	7	3	10	2	8	7	3	1	1	6	5	5	8	5	2	1	2	8
80375	6	1	10	3	10	7	9	7	1	1	8	4	7	8	7	2	8	2	3	4
80376	2	3	8	3	8	5	5	8	9	7	8	7	9	4	1	1	5	6	8	7
80377	2	2	4	1	2	6	3	9	4	8	10	2	9	5	10	10	9	7	4	9
80378	4	2	3	8	2	9	10	5	9	9	4	5	9	1	6	8	8	1	4	6
80379	5	4	1	8	5	8	3	3	6	2	1	5	4	3	10	3	10	8	1	5
80380	9	1	7	10	10	8	6	9	8	5	3	5	9	10	5	9	5	7	3	5
80382	3	2	3	8	3	6	9	3	6	10	5	4	10	2	6	4	5	8	6	5
80385	3	5	8	10	4	4	7	10	3	7	9	9	9	4	5	10	1	9	2	3
80386	5	9	5	7	10	10	1	2	8	9	6	6	7	10	3	9	10	8	7	5
80387	6	3	1	9	9	9	6	1	9	2	2	6	6	10	8	9	6	1	8	10
80388	9	8	5	6	9	9	10	8	2	5	8	8	7	9	4	3	2	8	7	9
80389	9	3	7	3	10	5	8	10	1	6	5	5	2	1	3	5	4	5	6	10
80390	8	5	8	10	6	5	10	2	6	2	1	4	1	8	7	1	9	2	2	5
80391	8	10	10	1	7	5	7	7	3	2	1	9	6	10	2	1	6	7	2	5
80392	1	9	6	8	9	1	5	7	7	9	4	5	6	7	1	4	10	4	5	3
80393	7	1	2	1	9	7	6	1	10	5	1	5	7	7	8	8	10	8	2	5
80394	1	2	10	10	9	1	6	7	10	2	2	10	1	2	8	6	5	9	9	9
80395	4	1	5	2	2	9	9	9	2	1	10	2	7	1	2	7	3	5	3	5
80396	7	8	9	6	8	9	4	3	5	2	1	4	4	9	5	5	2	1	1	3
80397	9	1	10	2	7	8	7	4	7	4	7	2	7	9	1	9	9	9	9	1
80398	7	6	7	4	3	7	6	6	10	3	9	7	7	1	10	4	9	7	1	4
80399	6	3	2	4	2	1	8	4	6	2	9	1	4	4	6	5	2	6	9	6
80400	9	5	9	2	5	8	10	8	10	6	4	8	4	3	7	7	3	7	9	3
80401	9	7	2	2	10	5	10	9	5	10	6	5	10	2	7	9	4	3	7	9
80402	7	3	3	5	3	9	10	3	4	7	2	10	3	7	4	6	2	2	4	1
80403	6	10	7	1	3	8	9	2	2	3	10	10	7	10	4	3	8	6	2	4
80404	4	9	1	7	6	3	3	10	2	6	3	6	5	2	6	6	7	7	4	7
80405	2	10	10	5	1	8	10	5	3	6	8	6	9	9	8	9	7	3	4	7
80406	10	4	2	5	2	6	10	10	4	3	6	9	9	2	10	1	3	10	4	8
80407	7	7	6	4	1	8	7	6	10	6	2	2	1	7	7	2	8	2	3	3
80408	10	7	6	8	6	6	7	6	2	2	10	6	1	10	6	4	9	10	2	8
80409	1	9	4	10	6	7	8	9	4	5	8	10	10	4	6	1	2	7	10	9
80410	4	6	6	2	8	9	3	10	4	6	7	10	3	2	1	3	3	5	5	4
80411	9	10	10	4	7	8	10	7	4	7	8	3	5	3	8	3	8	5	9	2
80412	2	10	10	5	6	3	2	8	10	4	8	3	4	8	5	4	3	8	5	7
80413	9	4	8	6	2	5	4	1	2	2	10	2	8	2	5	7	10	2	9	6
80414	3	3	1	8	6	5	6	1	9	9	8	8	3	7	1	7	7	5	7	3
80415	3	5	4	10	6	4	8	1	2	4	3	10	9	4	7	4	3	2	6	7
80416	5	10	2	7	10	10	10	9	10	9	8	7	5	10	7	2	2	8	3	3
80417	5	1	10	2	6	4	2	6	8	8	3	5	4	9	5	9	4	8	10	10
80418	10	2	3	7	4	10	5	1	4	2	2	2	9	7	3	8	5	6	4	7
80419	8	5	3	2	2	5	5	6	1	1	6	8	7	6	9	6	8	3	10	6
80423	4	9	7	9	5	9	5	7	8	3	4	1	9	4	9	4	10	3	6	4
80424	8	6	7	8	10	6	6	2	6	1	3	6	1	7	4	3	1	9	1	9
80425	6	5	2	2	2	3	10	3	4	6	10	4	10	1	9	5	1	7	2	10
80426	10	8	6	9	6	6	4	7	3	10	1	4	8	6	4	10	7	4	1	8
80427	1	2	8	6	1	5	6	6	9	3	4	10	2	10	7	3	2	3	8	4
80430	1	4	5	2	4	3	8	9	7	4	8	2	5	3	3	6	6	10	10	10
80431	3	6	3	7	6	2	8	1	7	5	8	2	9	9	9	2	5	5	2	5
80432	4	8	7	7	3	3	4	6	4	10	9	9	7	6	3	7	7	6	3	8
80433	6	4	9	10	3	2	9	8	4	8	3	8	5	4	10	7	3	8	8	8
80434	6	3	10	8	5	3	3	8	1	9	9	6	7	3	9	2	7	10	9	7
80441	4	4	10	10	1	6	7	6	8	5	5	3	1	9	1	6	4	1	1	5
80442	5	7	1	1	8	10	6	8	3	2	5	7	10	6	10	7	8	8	5	5
80443	1	1	3	7	4	9	7	9	8	10	7	7	1	9	2	1	8	4	3	5
80444	9	3	7	4	10	1	2	5	10	10	7	4	1	9	1	5	4	2	5	4
80445	9	10	9	2	4	1	9	4	2	5	1	7	2	9	4	10	3	10	7	1
80446	10	3	9	8	1	6	2	3	10	7	5	8	3	4	8	7	6	4	10	1
80447	2	6	2	1	2	10	4	1	10	10	9	9	5	4	8	7	9	3	2	4
80448	2	4	4	6	9	3	10	8	6	5	2	3	2	7	4	7	10	10	4	9
80449	2	8	9	9	7	6	8	6	6	9	3	4	3	7	4	8	5	8	5	6
80450	10	3	5	6	4	2	8	1	4	3	4	4	10	4	9	5	4	4	2	6
80451	3	5	6	10	1	4	5	9	8	5	3	10	8	5	5	9	3	5	5	6
80452	9	5	9	3	9	9	2	2	2	8	6	5	6	4	9	8	6	10	1	8
80453	5	6	2	7	10	7	3	10	2	5	8	9	6	2	1	2	3	3	3	8
80454	3	6	7	7	4	5	7	1	6	2	3	8	3	9	3	1	10	1	1	7
80457	2	7	4	9	8	1	2	5	2	7	2	9	4	5	5	10	10	7	7	4
80458	5	8	2	10	5	7	5	3	2	9	7	7	9	3	9	5	7	7	4	1
80459	10	8	6	5	9	8	2	1	8	6	9	8	4	2	5	8	8	1	10	6
80460	2	8	7	6	8	4	5	3	9	9	4	9	9	7	3	9	1	3	9	4
80461	9	1	1	3	4	6	9	5	10	6	5	1	1	5	2	6	10	10	7	10
80462	6	1	1	10	3	9	2	1	1	6	7	5	9	4	10	9	7	7	4	5
80466	5	7	6	2	8	1	5	1	3	2	4	10	5	6	9	6	4	1	9	3
80467	7	4	6	6	4	1	2	10	3	6	10	1	4	3	6	3	6	10	5	2
80468	8	3	8	4	8	2	2	2	7	4	1	7	8	6	6	7	4	3	1	4
80469	9	2	4	6	3	5	2	5	6	2	2	8	7	5	4	4	9	10	7	5
80470	8	1	8	8	5	4	3	1	7	5	3	8	1	5	6	3	2	10	8	6
80471	6	8	1	1	8	8	4	6	5	3	2	2	10	7	2	6	8	10	7	9
80472	8	4	2	4	7	6	10	10	6	1	2	7	5	4	10	1	4	8	5	1
80473	6	3	9	9	5	2	7	1	2	3	5	1	4	5	2	10	6	9	5	6
80474	2	1	2	5	2	7	10	4	1	5	10	2	6	7	4	1	6	5	5	5
80475	3	10	5	7	8	4	2	10	10	1	8	5	2	6	4	1	4	1	1	3
80476	2	2	2	2	5	6	6	7	5	5	7	10	1	2	10	4	2	5	10	4
80477	6	4	9	4	4	7	1	7	5	1	6	1	7	1	4	10	4	2	6	1
80478	2	3	5	3	8	6	7	9	9	8	3	2	4	8	9	7	9	7	5	3
80479	7	5	1	6	3	5	3	1	5	5	8	6	10	8	2	7	10	8	8	3
80480	1	5	6	5	10	4	6	5	3	9	1	4	6	5	1	7	9	5	4	8
80481	9	10	5	6	9	3	7	10	2	5	2	10	6	8	7	6	7	4	3	5
80482	7	2	5	8	1	6	9	8	1	1	8	3	5	2	10	2	2	5	2	5
80483	9	1	1	10	3	1	9	3	10	4	4	1	1	4	2	6	4	3	8	2
80484	4	3	10	4	7	6	9	9	6	7	9	5	6	7	5	6	1	1	2	9
80485	5	7	2	7	10	5	4	8	1	2	10	3	7	5	5	2	4	9	5	7
80486	5	5	8	7	9	7	5	7	4	3	5	6	5	9	5	10	2	2	7	4
80487	5	7	1	3	7	6	9	3	10	1	9	4	7	10	3	5	1	6	10	5
80488	8	9	6	7	10	9	6	10	1	1	5	6	4	4	1	1	4	6	7	4
80489	6	10	9	2	7	1	1	2	5	9	8	10	6	6	2	5	3	4	7	2
80490	6	4	5	8	9	1	10	9	5	1	9	3	10	3	8	5	10	5	2	6
80491	9	3	3	10	7	3	9	8	8	10	2	5	8	9	7	5	10	2	9	5
80492	5	2	10	6	2	5	6	2	5	1	8	9	1	9	8	9	3	6	5	5
80493	3	6	1	3	5	8	9	3	1	2	4	2	10	3	8	1	9	1	4	4
80494	7	8	2	8	4	6	3	10	6	10	6	5	6	2	6	4	2	10	5	4
80495	3	8	4	6	6	4	9	7	8	2	4	10	7	5	9	1	8	4	2	1
80496	4	6	3	5	4	9	3	5	10	7	8	4	1	4	5	8	10	5	8	6
80497	2	1	1	10	7	4	2	10	10	6	2	9	9	1	3	8	8	8	5	5
80498	1	8	2	4	9	6	1	2	3	5	7	8	9	3	8	3	6	1	8	6
80499	1	8	7	6	2	3	6	6	8	3	5	4	3	4	10	3	3	3	2	9
80500	7	9	5	5	2	7	4	9	9	5	2	8	7	8	1	5	7	3	9	4
80501	1	2	5	7	2	8	4	1	7	4	7	3	1	9	5	2	4	10	2	4
80504	10	8	3	1	5	5	5	10	5	3	10	2	8	8	4	4	3	3	4	3
80505	6	2	9	9	7	3	4	1	6	10	10	8	2	6	7	6	5	4	5	1
80506	3	2	1	10	5	6	3	10	1	7	8	2	5	10	8	6	2	8	1	9
80507	3	5	7	8	8	3	3	2	4	4	4	5	8	10	9	6	1	6	2	1
80508	9	10	9	6	2	6	2	7	7	5	7	8	4	3	2	6	4	9	5	7
80509	7	3	2	5	9	9	5	6	10	7	3	3	8	6	4	2	2	2	2	7
80511	3	6	8	10	5	9	3	7	7	3	5	6	6	7	7	9	1	6	2	6
80512	2	8	8	8	5	1	8	6	8	7	5	8	10	7	7	7	10	7	7	5
80513	3	2	6	9	5	10	8	2	10	2	9	7	3	7	5	10	9	10	6	6
80514	6	8	5	4	2	2	9	7	4	10	6	6	8	3	3	8	2	7	2	10
80515	3	9	2	4	2	1	2	10	9	7	10	5	3	9	7	6	8	10	5	10
80522	4	4	5	4	1	5	5	8	10	4	7	10	6	8	7	9	5	9	6	6
80523	4	6	5	3	8	5	10	6	9	7	4	1	1	2	10	10	7	2	1	3
80524	9	10	6	2	10	6	3	8	5	8	6	9	6	8	6	3	4	9	9	4
80525	2	2	6	6	1	8	10	6	8	2	8	10	10	6	5	4	8	2	3	4
80526	7	4	7	2	10	6	4	2	6	1	6	8	6	7	8	2	5	7	7	1
80527	7	6	6	4	3	9	10	9	6	6	1	5	5	6	5	10	2	4	2	1
80528	7	9	5	5	9	10	9	6	6	8	6	8	9	5	1	5	2	4	2	4
