HID	I001	I002	I003	I004	I005	I006	I007	I008	I009	I010	I991	I992	I993	I994	I995	I996	I997	I998	I999	I1000
79909	10	7	8	4	3	1	10	3	4	9	1	7	3	2	3	7	5	6	2	4
79910	1	6	5	1	10	7	6	6	5	5	8	6	2	9	2	3	7	10	6	6
79911	2	4	4	4	1	9	4	7	10	10	10	7	9	7	4	3	2	9	5	10
79912	7	9	8	4	3	9	9	1	1	5	4	4	3	3	8	7	1	6	5	1
79913	6	10	8	3	3	10	6	8	6	4	5	3	1	4	9	4	6	7	2	1
79914	7	5	10	10	10	1	8	7	4	1	3	8	5	6	7	8	2	7	8	9
79915	6	2	8	7	4	3	9	5	5	2	4	7	9	4	5	10	3	5	8	10
79916	3	3	5	3	9	7	8	3	10	4	2	10	4	3	6	8	10	7	1	3
79917	6	1	8	3	7	8	7	7	3	8	1	2	8	6	8	9	7	10	6	6
79918	3	4	6	10	3	7	3	5	7	8	3	7	1	8	8	9	6	5	1	2
79919	10	7	7	7	5	1	5	3	5	10	2	1	6	1	10	4	3	7	6	9
79920	1	2	4	3	3	4	10	4	2	5	9	2	9	3	5	1	8	1	10	4
79921	5	8	2	4	6	9	7	6	9	9	9	4	1	4	1	10	10	8	8	10
79922	3	1	7	7	8	7	7	9	10	6	4	9	5	3	5	5	1	5	10	9
79923	8	5	2	2	6	5	1	3	7	10	2	5	6	2	3	2	1	10	2	8
79924	6	5	6	1	8	10	10	6	9	9	9	9	4	3	2	5	1	6	10	1
79925	4	9	10	4	7	2	1	6	3	3	6	5	3	3	8	6	1	5	9	10
79926	8	10	6	9	5	10	9	1	7	9	4	2	4	6	10	6	10	4	7	8
79927	5	8	10	4	1	9	7	8	3	9	2	3	10	4	5	3	7	10	8	7
79928	5	1	2	2	4	4	6	3	7	4	8	10	4	8	2	8	6	9	2	4
79929	4	8	1	3	4	10	10	5	5	10	6	9	3	5	5	8	5	10	9	8
79930	7	10	10	1	6	8	4	3	9	5	4	3	5	7	5	3	2	2	2	10
79931	10	9	1	2	4	10	9	9	7	4	7	2	1	6	3	6	2	8	1	4
79932	7	5	6	2	5	6	3	2	5	6	6	6	7	9	10	7	7	5	2	6
79933	2	5	6	7	8	5	5	7	10	10	3	3	3	4	7	8	6	5	5	5
79934	5	1	2	1	1	7	2	8	7	1	5	4	6	1	6	3	6	1	6	1
79935	10	1	4	10	9	4	10	4	5	7	6	3	3	2	9	3	4	2	5	4
79936	7	7	6	8	8	8	3	3	6	9	1	3	10	5	8	1	3	5	2	3
79937	7	3	10	5	5	6	7	9	2	9	6	1	7	8	5	3	3	5	6	8
79938	4	10	5	6	2	2	8	8	3	9	9	3	1	3	9	9	3	7	2	9
79939	8	9	7	4	5	8	3	8	9	4	3	8	1	1	6	5	6	4	8	6
79940	5	7	4	10	9	5	2	3	2	3	4	4	8	3	1	7	8	3	6	5
79941	10	8	2	8	10	5	5	2	7	9	5	1	8	10	8	9	6	2	1	8
79942	8	8	9	4	6	10	1	9	7	1	5	9	1	3	1	1	1	7	9	2
79945	3	9	1	5	3	3	2	8	9	9	3	8	6	3	9	8	5	10	9	3
79946	4	10	7	7	2	3	1	3	9	3	4	6	10	10	7	1	8	8	1	2
79947	7	6	4	9	10	6	7	8	3	7	3	9	7	5	7	10	5	10	9	3
79948	9	5	10	2	4	6	10	10	7	7	7	2	9	10	3	9	10	4	2	9
79953	4	8	10	7	1	10	7	8	6	9	2	1	3	7	3	6	8	8	6	2
79955	8	6	5	9	3	2	2	3	3	3	6	8	1	6	6	2	5	2	8	7
79956	7	1	6	8	7	9	7	4	7	7	10	7	9	6	4	9	1	9	6	10
79959	6	4	4	7	8	9	7	5	8	6	1	9	5	7	2	3	3	4	10	1
79960	4	3	3	2	8	9	7	4	7	2	6	4	4	1	9	4	2	2	8	6
79961	9	8	2	3	7	2	4	3	8	8	5	4	9	7	6	4	8	4	3	6
79962	2	2	1	10	3	8	4	10	3	10	8	10	8	9	6	2	2	8	7	5
79963	2	1	2	8	9	9	10	8	1	2	4	10	2	8	6	4	4	3	1	8
79964	8	9	4	9	7	7	9	4	3	7	4	8	3	10	3	4	7	6	7	1
79965	1	5	9	2	6	5	2	2	3	6	3	7	6	2	5	7	8	8	1	9
79966	1	6	3	10	10	5	4	9	1	5	9	6	5	4	5	7	5	3	2	10
79967	2	4	7	2	2	7	8	7	4	6	6	7	5	7	8	1	1	7	2	3
79968	6	10	3	1	4	3	5	7	7	5	8	10	4	5	5	3	1	10	10	9
79969	5	9	5	2	7	4	3	4	4	2	8	6	3	9	9	1	5	3	3	6
79970	5	7	5	9	8	9	3	8	9	2	7	2	8	5	1	7	5	10	4	3
79971	1	10	9	4	10	8	10	3	2	5	6	7	5	5	1	9	10	4	7	8
79976	9	9	6	2	8	8	4	2	6	10	5	1	1	1	5	2	10	1	6	7
79979	9	10	8	4	7	2	7	4	4	1	4	10	1	9	4	2	9	1	3	10
79980	8	4	2	8	6	2	7	1	4	7	6	7	10	9	6	8	7	4	9	8
79981	1	2	1	4	4	10	8	3	5	8	10	5	3	10	10	4	8	3	5	4
79982	7	10	6	2	6	7	9	1	4	5	7	5	1	7	6	7	5	6	6	3
79983	1	9	7	7	3	3	4	6	2	4	6	7	10	3	5	2	2	4	2	4
79984	7	2	8	1	6	4	10	1	3	10	6	7	2	10	4	7	4	6	2	3
79985	7	5	7	2	2	4	2	6	1	4	3	3	1	8	2	4	9	2	1	3
79986	8	3	8	4	3	9	5	8	3	4	3	4	10	1	1	8	2	4	9	2
79987	1	3	7	3	8	8	1	9	4	10	9	6	1	8	4	3	1	10	9	8
79988	8	8	8	1	5	10	4	1	3	9	2	5	4	9	1	7	2	1	9	1
79989	9	2	10	1	10	6	3	8	4	4	2	5	7	1	9	7	6	5	1	8
79990	4	5	10	3	4	7	2	1	5	7	9	10	5	4	6	9	4	9	7	8
79991	9	9	4	2	1	6	7	6	4	3	5	7	6	4	4	7	5	3	1	8
79992	3	5	5	6	2	7	4	5	2	3	1	3	8	1	10	7	2	2	2	7
79993	1	9	6	9	3	5	2	3	7	6	1	10	1	6	6	4	9	8	2	6
79994	8	6	1	5	9	7	4	4	5	8	7	10	2	7	9	9	10	1	7	9
79995	10	8	2	5	5	7	7	1	6	9	4	7	10	4	8	3	9	1	5	3
79996	3	10	1	9	4	4	1	4	9	2	6	1	1	2	6	6	5	10	7	6
79997	3	6	6	4	1	5	4	6	10	8	1	9	3	3	2	9	10	7	4	7
79998	7	6	3	7	6	2	9	4	3	3	8	8	5	3	5	2	10	5	9	8
79999	1	1	6	9	2	7	6	2	4	2	4	7	3	1	6	7	3	5	9	7
80000	7	7	4	2	5	7	7	4	9	5	7	3	6	9	10	9	3	1	7	4
80001	7	2	9	4	1	3	7	10	9	3	10	6	2	2	6	2	3	7	6	6
80002	10	8	8	2	1	3	10	3	8	7	8	3	7	4	6	5	2	8	9	8
80003	5	7	10	10	8	1	10	9	6	7	5	10	9	3	9	9	5	3	2	8
80004	9	8	7	9	6	3	4	8	2	6	5	9	1	7	8	1	3	9	5	6
80005	9	5	3	10	8	4	7	2	5	10	5	5	6	6	9	5	3	3	7	2
80006	2	10	3	5	1	3	4	7	8	7	6	9	1	4	3	3	1	7	3	4
80007	2	2	1	6	2	9	2	4	10	6	6	3	5	6	3	4	2	1	1	5
80008	9	4	5	5	1	1	6	6	2	4	3	2	8	4	10	4	5	10	5	5
80009	10	6	3	1	8	10	4	1	9	2	10	8	4	5	6	5	5	1	1	7
80010	8	8	8	9	9	6	8	4	7	9	7	5	6	10	8	9	3	10	9	10
80011	3	8	2	1	8	5	6	3	2	8	2	5	6	8	8	8	10	10	8	2
80012	1	6	1	2	2	5	5	4	9	10	4	3	7	4	10	6	7	1	2	1
80013	2	7	3	8	9	7	10	10	10	6	10	7	6	1	3	7	1	2	10	6
80014	5	1	1	8	3	7	9	10	1	1	7	4	2	8	2	7	8	4	6	6
80015	4	10	5	10	4	4	4	10	5	1	2	10	5	5	1	4	3	4	1	1
80016	8	10	9	9	2	10	3	3	3	4	6	6	8	4	8	8	1	4	5	1
80017	1	4	7	2	8	1	3	8	7	8	3	7	1	7	2	4	4	4	8	7
80018	6	4	3	6	7	8	6	7	7	8	9	7	2	3	7	4	6	3	10	4
80019	7	2	7	10	2	9	7	6	9	6	5	8	4	3	2	7	2	7	3	7
80020	2	9	1	4	9	7	9	5	6	9	1	9	2	10	5	1	7	1	4	10
80021	7	6	4	2	9	2	9	5	1	8	10	6	9	2	4	3	6	2	1	7
80022	1	9	6	1	8	3	10	10	5	1	7	9	10	10	2	8	7	3	8	1
80023	10	7	9	1	5	7	8	10	6	5	3	9	10	5	5	4	9	10	7	8
80026	9	5	4	9	7	7	5	9	9	2	9	8	7	8	9	7	5	4	7	3
80027	5	8	8	5	9	2	9	9	3	6	6	5	10	8	6	7	1	1	9	1
80028	9	1	6	4	1	5	7	10	1	6	4	2	5	6	7	7	3	8	4	5
80029	7	8	9	10	3	2	1	8	1	7	2	5	4	7	1	6	8	5	8	6
80035	5	9	10	1	1	8	1	4	7	1	9	3	10	7	2	2	2	6	2	8
80036	3	5	8	2	7	3	7	7	1	7	7	9	8	4	6	4	7	3	5	8
80039	3	4	7	4	6	1	3	1	10	9	2	3	1	2	8	1	6	10	9	5
80040	2	10	10	3	10	2	3	10	2	1	9	7	3	10	6	5	8	1	4	1
80041	6	10	2	8	2	9	2	5	5	9	2	4	9	4	3	9	7	7	2	1
80042	2	3	9	8	1	10	1	3	9	1	2	3	4	7	7	3	7	6	4	2
80043	1	5	5	10	10	4	4	4	1	9	3	9	2	3	5	10	1	1	5	7
80044	7	3	2	8	4	4	8	5	6	3	7	6	9	3	4	4	1	8	4	1
80045	7	10	3	5	5	7	8	8	6	2	9	6	7	6	1	6	2	9	6	10
80046	10	4	10	2	1	8	2	4	6	3	7	6	10	6	8	3	6	5	5	5
80047	7	7	5	2	5	5	3	1	8	6	7	2	8	1	2	10	9	4	8	7
80048	1	1	3	6	4	3	9	7	6	4	3	1	7	6	4	7	6	9	2	2
80049	3	10	3	6	8	1	6	4	1	6	4	6	1	1	10	2	7	5	4	1
80050	6	4	8	5	2	5	1	2	4	1	5	8	10	7	2	10	3	10	4	3
80051	4	5	6	4	10	9	4	6	4	1	6	9	4	1	10	7	10	4	1	2
80053	7	7	5	9	10	1	10	3	2	5	9	8	3	10	4	9	3	9	3	1
80054	1	2	4	7	8	2	5	10	1	8	6	8	10	6	4	1	6	3	3	9
80055	1	6	6	1	9	10	8	10	9	10	10	10	2	2	4	9	6	1	10	3
80056	8	1	8	1	2	3	2	2	10	10	7	10	7	2	1	9	8	5	9	3
80057	6	9	3	2	2	6	3	7	5	9	7	6	5	1	3	4	1	1	4	6
80058	5	7	2	8	2	6	4	2	3	7	4	5	6	8	4	8	2	5	5	8
80059	7	8	4	5	3	2	6	10	2	10	9	4	4	10	7	3	5	2	7	6
80060	2	5	1	6	10	4	1	8	9	4	8	7	3	6	5	8	9	5	4	1
80061	3	7	3	3	3	9	3	10	2	1	4	6	5	8	4	3	6	2	6	6
80062	9	3	5	10	6	6	6	4	10	10	8	3	7	9	2	1	7	6	5	4
80063	10	1	4	2	3	10	9	5	1	4	8	8	8	1	6	8	6	9	2	2
80064	3	6	9	2	2	6	4	8	8	7	7	7	2	8	4	7	2	2	1	5
80065	10	9	5	10	8	2	6	10	6	2	10	3	4	3	5	7	8	10	7	1
80066	2	2	9	8	8	8	2	2	7	8	10	2	7	10	5	1	7	5	2	3
80067	9	1	6	4	1	1	10	9	4	1	8	7	6	5	5	4	4	1	2	5
80068	1	3	5	2	4	8	8	7	2	1	1	6	2	4	10	3	10	10	10	1
80069	5	10	9	5	8	8	9	6	9	3	8	10	3	3	4	5	8	3	4	6
80070	5	1	6	3	3	5	5	8	6	4	2	3	4	6	1	1	2	3	6	1
80071	2	2	2	1	5	6	9	7	5	10	2	4	2	1	3	5	8	4	6	4
80072	7	5	5	2	2	4	4	3	6	9	4	3	10	10	7	8	2	7	2	7
80073	4	2	8	1	5	9	2	9	8	3	2	9	1	4	8	3	3	7	1	9
80074	9	2	4	6	4	9	3	8	7	5	5	7	4	8	1	5	10	7	8	3
80075	2	8	7	4	2	1	5	10	10	5	2	5	3	9	4	7	4	9	4	1
80076	6	10	7	1	5	3	10	8	9	5	4	7	2	10	9	8	7	6	2	1
80077	10	4	8	7	1	7	8	10	1	2	9	4	7	8	3	10	1	3	7	9
80078	5	4	9	5	10	8	8	4	8	2	7	2	4	1	7	8	5	5	2	6
80079	3	7	9	6	1	1	2	7	3	9	10	8	3	5	3	1	7	7	7	2
80080	7	2	10	8	7	5	5	9	2	5	6	1	3	7	9	1	2	1	6	9
80081	10	9	8	1	8	6	5	9	1	10	4	2	1	8	5	5	6	2	9	6
80082	9	7	8	6	4	7	6	9	10	10	7	8	1	5	8	6	4	8	1	10
80083	9	4	1	4	6	10	4	3	9	3	10	5	2	2	1	7	6	1	4	10
80084	2	5	9	4	3	6	7	4	1	4	3	10	3	3	2	3	2	8	5	3
80085	7	3	3	2	9	4	7	8	6	1	4	4	6	5	6	5	10	9	9	8
80086	6	5	6	3	5	10	7	2	1	5	9	8	1	7	7	1	9	6	7	7
80087	10	2	5	1	6	7	8	8	5	3	3	1	4	9	1	8	3	7	2	1
80088	2	6	9	10	8	8	5	9	6	7	3	6	1	10	4	5	5	2	6	6
80089	4	4	8	7	2	6	8	5	9	6	1	5	8	5	2	5	2	1	10	5
80090	10	10	5	10	9	10	10	3	6	9	8	9	6	8	8	5	6	9	5	9
80091	8	10	7	6	5	2	7	7	2	6	4	7	3	5	3	9	7	2	1	9
80092	9	9	5	6	6	9	3	1	8	2	7	6	4	10	7	3	3	5	2	10
80093	3	4	5	5	3	10	7	10	2	9	7	7	10	5	8	8	10	4	1	5
80094	2	5	10	4	1	2	7	7	8	7	2	8	6	3	8	3	4	3	1	4
80095	10	5	9	6	8	8	1	1	8	7	8	7	3	1	4	6	1	6	2	9
80097	6	3	7	1	7	4	4	4	9	2	6	10	10	4	2	4	1	8	7	9
80098	10	9	10	4	6	5	1	1	2	9	1	1	10	10	9	8	2	3	7	3
80099	7	3	3	7	2	9	10	3	10	3	3	1	8	4	7	9	9	2	10	8
80100	7	5	8	10	1	4	10	9	6	10	3	9	8	6	5	4	2	7	5	4
80101	10	9	1	8	8	4	10	9	6	1	1	1	7	5	9	9	2	2	10	1
80102	7	7	10	8	7	6	3	1	3	3	6	8	8	8	8	9	2	10	9	8
80103	4	4	3	10	5	5	3	6	8	9	3	6	6	5	10	10	8	6	6	6
80106	8	7	3	4	5	9	10	1	3	1	2	7	8	3	8	3	2	9	1	1
80107	3	9	9	5	3	6	1	2	4	1	9	3	2	7	8	6	1	6	7	3
80108	2	3	7	2	6	2	2	1	3	3	8	10	2	10	9	2	6	6	2	9
80109	7	7	10	7	2	8	6	5	4	2	10	8	9	5	3	10	5	9	1	9
80110	1	4	1	9	7	3	8	4	9	6	8	4	3	8	9	3	8	4	8	1
80115	2	3	7	2	1	2	3	4	5	4	6	4	3	9	7	10	6	10	2	10
80116	1	2	10	1	4	9	7	2	10	9	5	9	6	7	4	10	2	5	6	10
80117	4	5	3	9	9	10	8	1	6	2	3	10	3	10	8	4	7	10	6	1
80118	1	9	7	2	10	4	2	7	4	6	10	5	8	9	6	2	4	2	10	9
80120	2	3	5	2	7	7	8	7	3	6	1	10	1	7	5	2	3	10	7	10
80121	6	3	9	8	10	9	9	2	9	7	8	10	9	2	1	7	3	1	2	6
80122	1	6	8	4	4	6	8	4	10	5	10	1	9	8	8	1	3	4	3	10
80123	5	9	3	3	5	1	9	4	9	8	8	2	2	4	10	4	2	2	5	9
80124	2	7	5	1	8	2	5	8	4	4	6	9	10	2	4	6	7	3	8	6
80125	8	1	7	9	1	1	10	5	3	5	5	3	5	6	1	2	2	6	5	8
80126	4	7	8	9	2	7	6	2	3	3	2	1	4	4	4	4	2	9	6	5
80127	8	1	3	7	7	4	7	2	10	4	8	6	8	6	5	7	3	5	2	4
80128	1	10	2	9	1	6	9	4	9	5	4	7	8	2	8	10	2	8	6	7
80129	10	7	1	8	2	9	1	2	1	5	6	7	3	8	4	4	8	8	1	5
80130	1	8	1	6	3	7	10	2	8	2	7	9	10	1	10	9	1	3	6	10
80131	6	8	1	9	3	4	10	5	4	2	7	4	2	1	8	3	2	3	2	4
80132	8	10	8	5	6	7	8	5	1	4	7	3	6	3	6	8	5	2	10	7
80133	9	8	6	2	3	3	9	3	1	2	3	10	1	9	8	9	7	6	3	10
80134	7	9	10	8	4	1	7	7	8	6	2	5	2	2	3	5	7	5	2	4
80135	8	4	2	4	8	4	10	8	8	10	7	3	8	10	1	6	1	1	7	10
80136	8	7	4	8	2	9	9	6	8	10	1	8	2	6	7	2	10	6	9	4
80137	10	1	10	4	9	4	4	3	3	8	5	1	7	7	10	3	9	2	6	3
80138	8	2	2	3	1	2	4	5	4	1	1	4	7	7	1	7	5	1	6	2
80139	2	2	8	5	4	10	7	7	2	2	4	6	4	3	6	10	6	1	4	3
80140	2	8	10	3	8	2	2	3	3	6	1	6	1	2	8	8	6	5	8	4
80141	6	1	2	4	10	4	5	6	5	8	9	5	1	8	10	2	8	2	8	5
80142	8	8	5	10	4	1	1	5	6	3	1	5	6	5	3	9	6	3	8	9
80143	5	10	8	5	3	3	4	1	4	9	4	9	5	9	1	7	1	3	9	9
80144	1	7	8	6	10	8	4	1	4	8	4	3	2	7	2	4	5	4	2	10
80145	9	9	4	4	8	10	4	4	9	6	2	2	4	8	4	2	1	8	7	3
80146	3	9	7	2	3	9	8	1	3	8	7	7	3	3	6	8	3	5	3	10
80147	2	3	6	4	6	4	2	6	5	3	9	5	4	5	2	8	7	3	6	5
80148	7	6	2	7	9	8	8	3	6	9	9	6	5	8	2	6	2	3	7	7
80149	4	10	4	5	4	2	5	7	10	4	7	5	8	9	3	4	10	9	4	2
80150	1	2	4	1	6	2	10	8	5	3	3	4	1	5	2	2	9	7	7	3
80151	3	6	5	5	5	1	9	2	3	2	1	5	4	9	10	5	2	8	3	8
80152	4	8	9	2	4	5	7	4	3	4	7	6	8	8	8	10	3	1	9	9
80153	4	5	4	10	9	6	9	8	3	7	9	4	4	3	1	3	2	6	6	8
80154	1	10	2	8	8	10	9	10	1	8	2	7	1	6	2	5	5	7	6	3
80155	5	8	3	5	10	6	5	2	2	7	9	1	1	8	7	7	2	7	8	4
80156	5	10	5	9	2	7	2	1	5	6	5	5	2	6	10	8	8	10	2	8
80157	10	2	1	4	7	1	9	1	9	2	10	9	2	10	8	4	8	2	10	4
80158	2	1	10	2	9	1	3	4	5	2	8	2	7	3	9	3	4	7	6	6
80159	7	5	2	7	8	1	9	2	3	1	5	10	5	5	10	7	2	10	4	6
80160	3	2	6	4	10	3	7	8	9	1	8	8	4	3	5	9	10	10	5	7
80161	5	4	6	2	6	6	7	10	7	8	6	2	3	5	1	5	10	5	8	6
80162	4	7	6	10	7	8	5	5	10	2	2	6	6	2	8	7	4	6	7	10
80163	4	8	8	1	5	3	6	9	6	5	7	2	1	7	2	9	9	8	7	8
80164	7	6	10	2	8	6	10	9	4	10	8	8	3	9	2	4	1	1	6	4
80165	5	7	2	9	2	4	8	6	9	1	5	5	8	7	1	4	3	10	1	9
80166	2	5	6	3	5	2	5	2	3	3	9	7	10	3	4	10	2	5	2	4
80167	10	4	9	6	2	9	4	10	9	1	6	4	10	5	5	4	8	2	8	2
80168	8	2	10	7	3	3	7	9	6	9	6	3	9	8	3	10	2	1	10	8
80169	4	3	3	10	3	2	7	6	1	9	3	1	6	5	2	10	2	2	7	1
80170	8	1	3	3	2	6	1	9	8	4	6	5	5	9	2	1	10	7	4	10
80171	10	2	6	3	6	10	4	2	10	10	5	4	7	10	2	9	6	7	1	10
80172	10	6	7	8	5	8	4	3	7	8	7	4	1	2	9	5	3	7	8	4
80173	8	1	2	10	7	1	6	8	2	5	5	5	5	3	5	8	4	10	10	9
80174	7	8	9	7	8	7	9	10	2	10	6	1	6	5	2	1	1	5	4	5
80175	4	7	10	2	4	3	7	9	2	9	2	7	5	2	3	5	2	4	7	9
80176	3	8	3	8	3	1	5	1	2	3	10	7	6	8	2	4	8	3	5	10
80177	2	2	3	5	2	1	10	2	7	9	8	1	1	9	8	2	3	8	4	5
80179	6	3	9	6	9	4	4	4	9	9	8	1	3	3	9	3	8	4	5	8
80180	8	9	10	9	1	2	10	1	5	9	4	4	2	9	8	4	10	2	9	2
80181	4	6	6	5	9	1	10	4	5	3	6	9	8	9	7	3	6	10	4	1
80182	6	5	3	1	7	1	2	10	7	5	1	10	8	8	9	9	6	1	7	4
80183	9	5	8	5	3	9	9	10	10	9	9	4	8	6	1	8	5	1	10	8
80184	7	5	7	2	5	8	7	10	2	2	2	8	7	10	1	7	7	4	7	4
80187	3	3	9	4	3	5	5	2	6	4	5	8	4	4	4	2	3	6	4	2
80188	6	10	10	8	10	9	8	7	3	1	8	7	9	2	4	4	9	9	8	5
80189	4	9	3	2	7	6	10	3	1	5	1	2	3	1	4	3	7	4	5	3
80190	5	1	7	5	7	7	2	1	4	5	7	9	9	7	2	2	7	8	8	6
80191	8	1	9	8	1	8	10	9	6	5	1	6	6	3	5	7	3	10	8	9
80196	3	6	3	5	4	5	9	10	9	10	9	2	4	6	4	3	2	10	4	1
80197	2	7	3	5	2	3	10	4	1	5	4	7	1	8	10	7	9	4	5	4
80198	4	10	5	8	3	4	3	9	7	8	10	2	7	9	5	2	8	9	5	2
80199	4	7	5	5	9	6	8	3	3	9	4	6	5	4	7	2	5	7	2	1
80201	8	10	6	2	10	7	1	5	2	10	9	7	8	4	3	9	9	1	1	2
80202	2	3	4	6	10	9	2	1	9	10	1	5	6	1	3	10	3	3	8	3
80203	8	6	4	2	2	10	5	4	7	5	3	1	5	9	1	4	2	2	10	10
80204	6	3	6	5	4	6	8	6	3	9	6	7	8	5	1	4	6	6	4	1
80205	9	9	10	8	3	4	9	6	5	7	8	2	8	8	10	10	7	8	3	2
80206	6	10	1	6	5	10	6	3	4	5	5	7	1	7	3	5	1	4	2	7
80207	5	5	8	10	3	9	10	7	2	6	7	2	9	2	8	5	8	5	6	6
80208	4	8	7	2	3	7	9	5	10	10	10	5	1	9	10	4	4	10	5	7
80209	8	9	10	1	9	1	10	7	5	6	9	7	9	8	4	1	10	1	4	9
80210	10	8	6	5	2	5	7	4	4	10	8	7	2	6	3	7	7	5	1	5
80211	4	8	1	10	7	10	3	1	7	7	7	1	10	7	5	7	4	2	2	3
80212	3	9	6	7	6	3	8	4	10	8	10	3	4	2	2	8	6	6	8	6
80213	6	7	2	3	8	8	5	2	8	10	2	4	9	2	5	4	2	9	3	9
80214	1	5	5	8	1	6	2	5	5	8	8	4	3	7	2	10	5	9	2	6
80215	8	3	7	9	10	4	2	9	5	3	2	8	4	2	1	4	8	10	6	5
80216	9	9	1	8	2	1	5	7	9	2	6	2	1	1	5	10	3	6	1	2
80217	10	7	1	5	9	7	9	9	1	1	10	3	8	1	5	2	5	3	4	3
80218	7	10	10	7	3	9	8	1	9	4	6	9	8	10	6	10	5	7	10	1
80219	5	3	6	8	8	2	9	5	6	6	4	5	1	3	1	6	4	4	6	3
80220	1	8	6	9	6	3	3	10	7	8	5	6	6	9	6	1	8	8	6	10
80221	4	2	10	3	9	8	10	3	3	9	9	2	8	7	7	3	4	5	6	6
80222	9	1	9	3	7	7	5	6	10	5	1	3	9	8	1	2	6	9	2	7
80223	8	2	6	5	3	4	9	1	8	8	9	10	8	8	6	9	2	4	4	5
80224	8	1	7	3	7	8	8	4	6	3	9	8	1	10	5	7	8	2	3	3
80225	6	8	9	7	7	9	1	9	6	2	9	1	3	3	1	9	10	10	2	1
80226	2	5	2	10	7	4	5	9	3	4	8	5	8	5	8	1	9	8	9	3
80227	8	4	3	8	8	10	6	5	5	10	9	9	6	2	10	7	6	1	10	5
80228	5	5	6	9	1	7	3	5	1	9	5	10	7	5	7	5	3	6	10	5
80229	1	4	8	9	9	3	6	2	9	9	6	7	6	8	4	5	5	3	1	5
80230	5	9	10	1	7	2	5	6	3	1	6	2	9	5	5	8	8	7	9	6
80231	1	10	2	4	9	7	1	10	9	8	7	2	4	6	5	8	8	9	7	10
80232	4	2	2	10	9	4	6	10	10	5	2	1	2	3	7	5	1	1	4	3
80233	3	10	3	5	3	2	7	9	8	9	6	2	7	4	1	2	2	6	5	5
80234	4	2	3	5	7	5	5	8	5	1	4	6	8	9	8	8	1	1	1	4
80235	4	5	10	7	10	6	5	6	7	3	2	6	10	7	1	10	5	6	5	9
80236	10	10	6	9	8	4	8	2	7	4	2	4	9	1	4	6	6	5	6	10
80237	4	1	9	7	4	4	9	3	7	3	5	3	3	6	9	9	3	2	1	6
80238	10	3	8	2	6	1	2	8	8	7	1	9	9	3	3	3	6	3	8	4
80239	4	10	2	4	10	10	5	6	10	5	3	7	6	7	10	10	4	5	7	3
80240	4	9	10	7	2	5	8	1	8	5	6	2	7	2	6	5	8	5	10	2
80241	2	1	10	6	1	9	1	8	1	6	6	3	10	10	2	7	3	1	4	9
80242	2	8	3	9	5	2	8	2	9	8	7	2	1	9	8	7	10	3	5	9
80243	6	8	9	2	3	10	3	8	3	3	2	8	6	4	10	7	9	7	6	3
80244	3	7	7	6	2	4	4	1	10	9	1	3	8	9	3	5	7	4	8	1
80245	6	10	5	2	3	6	8	9	5	3	5	1	7	6	3	4	3	5	1	8
80246	8	7	3	2	8	5	7	9	8	1	1	2	3	10	2	7	9	1	5	10
80247	3	9	10	9	8	1	10	2	2	8	8	8	8	4	8	3	6	5	5	8
80248	3	10	10	1	1	2	3	6	5	5	4	7	3	10	4	4	5	8	1	2
80249	1	9	8	6	9	3	1	2	8	4	10	3	3	2	8	4	3	3	1	7
80250	10	9	3	8	7	2	3	8	10	10	4	5	4	8	9	5	5	5	3	4
80251	3	4	4	2	6	7	8	3	5	5	8	6	1	3	8	1	1	7	1	2
80252	10	6	3	7	8	9	7	1	9	3	10	8	2	4	2	9	2	10	7	5
80253	3	9	5	8	5	3	8	2	2	4	2	7	8	3	1	4	1	4	7	2
80254	3	5	1	9	2	9	10	7	4	2	3	9	1	1	2	7	8	6	9	1
80255	3	7	7	4	1	1	2	2	7	9	3	8	8	4	7	3	4	2	3	2
80256	3	9	6	8	6	7	7	2	7	8	1	8	8	10	3	9	9	3	3	1
80257	4	10	3	1	2	10	7	10	5	1	3	9	4	1	8	7	1	1	6	5
80258	10	9	9	2	6	2	10	10	9	10	4	8	3	3	4	8	9	2	2	1
80259	1	8	4	7	2	9	7	8	7	5	5	6	10	8	6	1	7	3	2	5
80261	3	9	1	4	3	9	6	3	9	9	5	5	6	7	4	8	2	3	3	5
80262	6	7	2	10	7	4	7	5	5	4	4	4	2	2	7	9	9	4	7	10
80263	5	2	6	7	9	7	1	6	2	3	7	10	9	5	6	9	6	8	3	5
80264	10	3	9	9	9	2	6	3	8	9	3	7	3	8	4	10	4	2	4	5
80265	7	2	1	9	6	7	8	2	5	8	9	7	9	4	2	9	1	5	7	10
80266	4	4	5	7	8	7	4	4	4	5	9	9	10	4	8	3	4	7	6	2
80268	3	4	4	8	5	4	1	10	1	9	3	9	7	10	6	7	5	8	8	6
80269	10	2	9	3	8	10	5	1	10	7	5	1	6	2	2	2	4	6	8	2
80270	3	9	7	7	5	2	3	4	8	6	6	4	7	7	7	8	7	2	3	2
80271	10	5	5	10	5	3	9	1	7	9	3	8	8	7	8	3	3	9	7	3
80272	3	5	8	10	10	6	9	6	2	10	5	6	6	3	10	8	9	10	7	2
80276	8	2	3	2	5	8	2	2	5	9	2	9	4	9	6	10	2	4	6	9
80277	1	2	10	3	9	1	8	9	1	6	9	7	6	5	5	3	6	6	6	9
80278	5	5	10	5	2	1	7	2	2	3	10	8	8	2	7	5	2	10	4	5
